Iso_code,Year,value
178,2012,-8.9
178,2013,-7.2
178,2014,0.8
178,2015,21.5
178,2016,33.7
178,2017,36.3
178,2018,28.8
180,1990,25.3
180,1995,1.7
180,2000,1.8
180,2005,1.7
180,2010,0.8
180,2011,7.9
180,2012,6.5
180,2013,7.3
180,2014,7.9
180,2015,9.0
180,2016,11.6
180,2017,8.3
180,2018,8.0
188,1990,30.8
188,1995,16.3
188,2000,34.6
188,2005,46.7
188,2010,55.2
188,2011,58.8
188,2012,60.1
188,2013,65.5
188,2014,70.5
188,2015,74.3
188,2016,78.9
188,2017,81.8
188,2018,82.7
191,1995,41.0
191,2000,40.0
191,2005,62.9
191,2010,90.4
191,2011,88.7
191,2012,97.7
191,2013,89.5
191,2014,89.4
191,2015,87.3
191,2016,84.4
191,2017,76.5
191,2018,75.2
196,2005,198.7
196,2010,286.5
196,2011,298.8
196,2012,316.6
196,2013,306.1
196,2014,306.0
196,2015,308.4
196,2016,260.9
196,2017,235.9
196,2018,176.4
203,1995,66.1
203,2000,45.5
203,2005,41.6
203,2010,62.7
203,2011,68.2
203,2012,68.4
203,2013,69.3
203,2014,72.5
203,2015,68.9
203,2016,66.8
203,2017,62.1
203,2018,63.1
384,1990,44.5
384,1995,28.0
384,2000,22.4
384,2005,17.3
384,2010,26.9
384,2011,27.4
384,2012,27.9
384,2013,29.3
384,2014,30.5
384,2015,32.3
384,2016,34.5
384,2017,37.4
384,2018,39.1
208,1990,60.8
208,1995,52.6
208,2000,141.2
208,2005,184.9
208,2010,234.1
208,2011,237.8
208,2012,230.5
208,2013,214.6
208,2014,218.1
208,2015,213.6
208,2016,211.5
208,2017,197.3
208,2018,200.6
262,1990,40.6
262,1995,51.5
262,2000,36.1
262,2005,24.5
262,2010,35.7
262,2011,34.1
262,2012,35.4
262,2013,37.0
262,2014,36.1
262,2015,35.8
262,2016,34.6
262,2017,35.0
262,2018,37.2
212,1990,49.2
212,1995,59.3
212,2000,61.6
212,2005,52.7
212,2010,51.1
212,2011,55.9
212,2012,61.6
212,2013,63.7
212,2014,60.1
212,2015,51.3
212,2016,34.0
212,2017,36.7
212,2018,55.5
214,1990,31.5
214,1995,19.8
214,2000,31.5
214,2005,29.8
214,2010,39.6
214,2011,38.8
214,2012,41.4
214,2013,42.4
214,2014,44.1
214,2015,48.3
214,2016,50.9
214,2017,51.9
214,2018,50.3
218,1990,10.5
218,1995,20.8
218,2000,30.6
218,2005,19.1
218,2010,24.0
218,2011,25.0
218,2012,27.9
218,2013,29.4
218,2014,31.4
218,2015,31.5
218,2016,35.6
218,2017,37.7
218,2018,39.8
818,1990,100.1
818,1995,75.3
818,2000,89.0
818,2005,98.0
818,2010,69.4
818,2011,74.6
818,2012,73.1
818,2013,81.2
818,2014,87.1
818,2015,95.3
818,2016,119.6
818,2017,99.0
818,2018,91.8
222,1990,24.0
222,1995,43.1
222,2000,58.8
222,2005,68.1
222,2010,75.8
222,2011,75.5
222,2012,73.7
222,2013,79.5
222,2014,81.7
222,2015,85.8
222,2016,87.9
222,2017,88.9
222,2018,88.9
226,1990,36.8
226,1995,29.4
226,2000,4.7
226,2005,-21.5
226,2010,1.1
226,2011,-2.8
226,2012,-2.7
226,2013,-2.5
226,2014,3.3
226,2015,12.0
226,2016,21.1
226,2017,21.5
226,2018,20.8
232,1995,50.1
232,2000,150.5
232,2005,125.7
232,2010,114.4
232,2011,104.0
233,2005,68.0
233,2010,96.5
233,2011,82.5
233,2012,75.3
233,2013,71.1
233,2014,70.1
233,2015,75.8
233,2016,78.9
233,2017,72.9
233,2018,71.3
748,1990,10.4
748,1995,11.2
748,2000,9.8
748,2005,14.0
748,2010,14.4
748,2011,21.9
748,2012,16.3
748,2013,15.3
748,2014,16.6
748,2015,16.9
748,2016,21.7
748,2017,24.0
748,2018,27.8
231,1990,39.2
231,1995,30.1
231,2000,48.6
231,2005,49.5
242,1990,38.5
242,1995,45.8
242,2000,37.9
242,2005,111.6
242,2010,132.3
242,2011,115.6
242,2012,114.6
242,2013,112.0
242,2014,105.5
242,2015,111.4
242,2016,114.8
242,2017,116.2
246,2005,91.3
246,2010,152.2
246,2011,189.4
246,2012,165.4
246,2013,142.1
246,2014,164.4
246,2015,156.7
246,2016,154.4
246,2017,120.6
246,2018,137.7
250,2005,106.1
250,2010,143.8
250,2011,145.9
250,2012,147.7
250,2013,143.8
250,2014,146.8
250,2015,147.4
250,2016,154.8
250,2017,157.4
250,2018,160.0
266,1990,20.0
266,1995,18.3
266,2000,12.5
266,2005,9.7
266,2010,10.5
266,2011,11.5
266,2012,14.1
266,2013,12.9
266,2014,13.8
266,2015,16.9
266,2016,23.2
266,2017,18.4
266,2018,23.1
270,1990,3.4
270,1995,3.7
270,2000,7.4
270,2005,19.6
270,2010,39.0
270,2011,43.8
270,2012,44.2
270,2013,32.7
270,2014,36.3
270,2017,38.1
270,2018,37.6
268,1995,8.1
268,2000,21.5
268,2005,21.6
268,2010,35.5
268,2011,36.7
268,2012,38.4
268,2013,46.4
268,2014,52.5
268,2015,57.5
268,2016,65.4
268,2017,65.6
268,2018,71.9
276,2005,132.6
276,2010,164.8
276,2011,162.0
276,2012,156.9
276,2013,136.9
276,2014,139.5
276,2015,134.1
276,2016,133.1
276,2017,128.0
276,2018,125.9
288,1990,17.5
288,1995,18.9
288,2000,39.3
288,2005,30.8
288,2010,28.4
288,2011,27.5
288,2012,31.3
288,2013,26.4
288,2014,27.9
288,2015,27.2
288,2016,26.7
288,2017,24.5
300,2005,106.7
300,2010,147.6
300,2011,156.0
300,2012,139.1
300,2013,137.1
300,2014,137.8
300,2015,134.5
300,2016,124.4
300,2017,115.1
300,2018,91.9
308,1990,46.7
308,1995,53.9
308,2000,72.4
308,2005,61.4
308,2010,92.8
308,2011,95.7
308,2012,91.2
308,2013,79.4
308,2014,68.4
308,2015,56.9
308,2016,53.3
308,2017,48.8
308,2018,45.4
320,1990,25.9
320,1995,30.0
320,2000,25.9
320,2005,34.4
320,2010,36.5
320,2011,36.8
320,2012,39.1
320,2013,40.6
320,2014,41.8
320,2015,42.8
320,2016,41.9
320,2017,40.5
320,2018,41.1
324,1995,7.7
324,2000,8.9
324,2005,17.7
324,2010,25.8
324,2011,24.1
324,2012,16.0
324,2013,18.1
324,2014,21.5
324,2015,26.1
324,2016,23.1
624,1990,77.5
624,1995,3.1
624,2000,10.6
624,2005,7.2
624,2010,10.2
624,2011,12.0
624,2012,21.2
624,2013,18.3
624,2014,22.7
624,2015,24.4
624,2016,24.0
624,2017,20.9
624,2018,21.4
328,1990,265.9
328,1995,166.3
328,2000,100.5
328,2005,98.9
328,2010,48.7
328,2011,51.0
328,2012,50.4
328,2013,55.3
328,2014,60.8
328,2015,63.9
328,2016,61.6
328,2017,62.2
328,2018,68.9
332,1990,31.6
332,1995,25.3
332,2000,34.3
332,2005,34.3
332,2010,21.3
332,2011,18.1
332,2012,21.0
332,2013,26.2
332,2014,28.9
332,2015,32.2
332,2016,31.6
332,2017,32.9
332,2018,34.0
340,1990,25.3
340,1995,19.2
340,2000,23.5
340,2005,38.4
340,2010,49.6
340,2011,51.4
340,2012,55.3
340,2013,56.8
340,2014,57.5
340,2015,55.8
340,2016,60.5
340,2017,59.9
340,2018,64.1
344,1990,151.9
344,1995,142.0
344,2000,134.0
344,2005,139.8
344,2010,195.4
344,2011,207.1
344,2012,201.1
344,2013,222.6
344,2014,236.0
344,2015,211.9
344,2016,238.0
344,2017,249.1
344,2018,252.0
348,1995,79.3
348,2000,54.2
348,2005,61.4
348,2010,80.3
348,2011,76.8
348,2012,68.2
348,2013,65.1
348,2014,60.5
348,2015,58.2
348,2016,57.8
348,2017,58.2
348,2018,55.4
352,1990,48.6
352,1995,51.6
352,2000,94.8
352,2005,234.8
352,2010,244.3
352,2011,178.7
352,2012,150.8
352,2013,135.2
352,2014,111.3
352,2015,104.4
352,2016,95.5
352,2017,97.8
352,2018,96.7
356,1990,50.8
356,1995,43.6
356,2000,52.1
356,2005,59.3
356,2010,73.4
356,2011,76.1
356,2012,77.2
356,2013,77.9
356,2014,75.9
356,2015,75.6
356,2016,74.5
356,2017,72.1
360,1990,50.3
360,1995,51.8
360,2000,60.7
360,2005,46.2
360,2010,34.2
360,2011,36.5
360,2012,40.8
360,2013,43.4
360,2014,43.4
360,2015,46.8
360,2016,48.0
360,2017,47.0
360,2018,47.2
364,1990,59.9
364,1995,37.7
364,2000,40.6
364,2005,42.4
364,2010,54.2
364,2011,55.0
364,2012,60.5
364,2013,52.1
364,2014,56.5
364,2015,68.5
364,2016,77.6
368,2005,-1.0
368,2010,-1.2
368,2011,-0.5
368,2012,-1.9
368,2013,-1.4
368,2014,0.3
368,2015,8.8
368,2016,18.8
368,2017,17.9
368,2018,7.0
372,2005,152.7
372,2010,235.9
372,2011,228.5
372,2012,205.1
372,2013,192.3
372,2014,160.3
372,2015,107.0
372,2016,99.7
372,2017,84.8
372,2018,73.5
376,1990,94.6
376,1995,72.8
376,2000,72.2
376,2005,86.6
376,2010,88.9
376,2011,89.8
376,2012,85.9
376,2013,84.1
376,2014,84.4
376,2015,82.0
376,2016,80.7
376,2017,79.1
376,2018,80.3
380,2005,104.7
380,2010,160.5
380,2011,164.1
380,2012,177.4
380,2013,172.7
380,2014,172.1
380,2015,169.7
380,2016,169.8
380,2017,165.2
380,2018,162.9
388,1990,45.8
388,1995,27.1
388,2000,46.3
388,2005,56.1
388,2010,51.1
388,2011,49.6
388,2012,51.8
388,2013,51.7
388,2014,52.5
388,2015,49.8
388,2016,53.6
392,1990,253.0
392,1995,277.4
392,2000,295.0
392,2005,296.7
392,2010,313.8
392,2011,322.3
392,2012,329.7
392,2013,338.6
392,2014,346.5
392,2015,342.7
392,2016,348.6
400,1990,106.3
400,1995,82.8
400,2000,78.7
400,2005,109.7
400,2010,99.6
400,2011,106.5
400,2012,114.3
400,2013,111.7
400,2014,107.4
400,2015,106.0
400,2016,108.2
400,2017,109.2
398,1995,9.5
398,2000,12.3
398,2005,39.0
398,2010,45.4
398,2011,39.3
398,2012,40.2
398,2013,38.3
398,2014,36.1
398,2015,45.7
398,2016,43.3
398,2017,34.3
398,2018,38.2
404,1990,35.8
404,1995,42.7
404,2000,35.7
404,2005,37.4
404,2010,41.1
404,2011,41.7
404,2012,42.2
404,2013,43.8
404,2014,44.7
404,2015,45.2
404,2016,43.6
404,2017,40.6
404,2018,39.1
410,1990,49.0
410,1995,46.7
410,2000,70.9
410,2005,125.5
410,2010,151.0
410,2011,153.2
410,2012,155.8
410,2013,155.8
410,2014,162.3
410,2015,166.0
410,2016,169.6
410,2017,170.1
410,2018,176.9
414,1995,88.8
414,2000,70.4
414,2005,55.3
414,2010,75.3
414,2011,59.4
414,2012,51.4
414,2013,54.3
414,2014,61.1
414,2015,87.0
414,2016,95.8
414,2017,92.5
414,2018,79.9
417,1995,25.7
417,2000,12.2
417,2005,13.8
417,2010,12.5
417,2011,11.2
417,2012,12.8
417,2013,14.2
417,2014,15.9
417,2015,19.3
417,2016,18.7
417,2017,20.1
417,2018,22.4
418,1990,5.0
418,1995,9.9
418,2000,9.0
418,2005,8.1
418,2010,26.7
428,2010,91.0
428,2011,79.2
428,2012,63.9
428,2013,60.3
428,2014,53.9
428,2015,58.1
428,2016,57.2
428,2017,53.3
428,2018,44.5
422,1990,132.6
422,1995,82.9
422,2000,175.1
422,2005,179.7
422,2010,166.9
422,2011,173.8
422,2012,171.3
422,2013,177.5
422,2014,184.6
422,2015,194.2
422,2016,202.9
422,2017,199.0
426,1990,30.6
426,1995,-7.7
426,2000,3.1
426,2005,-0.9
426,2010,-5.8
426,2011,0.6
426,2012,2.9
426,2013,1.6
426,2014,0.6
426,2015,2.3
426,2016,9.2
426,2017,15.9
426,2018,17.3
430,2000,105.6
430,2005,109.2
430,2010,20.6
430,2011,22.3
430,2012,21.6
430,2013,24.0
430,2014,23.0
430,2015,23.4
430,2016,26.1
434,1990,103.5
434,1995,108.0
434,2000,50.7
434,2005,-41.5
434,2010,-60.4
434,2011,-114.7
434,2012,-57.5
434,2013,-57.9
434,2014,-42.0
434,2015,2.9
434,2016,55.8
434,2017,53.9
434,2018,43.4
440,2010,63.8
440,2011,57.0
440,2012,51.9
440,2013,50.9
440,2014,45.3
440,2015,47.2
440,2016,52.0
440,2017,45.9
440,2018,47.7
442,2005,128.5
442,2010,221.1
442,2011,209.8
442,2012,204.7
442,2013,188.2
442,2014,193.5
442,2015,193.3
442,2016,195.6
442,2017,193.9
442,2018,189.7
450,1990,22.2
450,1995,17.3
450,2000,15.2
450,2005,12.8
450,2010,12.6
450,2011,14.4
450,2012,15.5
450,2013,18.3
450,2014,19.2
450,2015,20.5
450,2016,20.6
450,2017,20.9
450,2018,21.0
454,1990,19.7
454,1995,14.6
454,2000,12.5
454,2005,12.5
454,2010,23.3
454,2011,26.7
454,2012,25.2
454,2013,21.0
454,2014,15.1
454,2015,17.0
454,2016,19.6
458,1990,72.7
458,1995,126.7
458,2000,138.4
458,2005,117.7
458,2010,123.3
458,2011,124.4
458,2012,129.8
458,2013,138.4
458,2014,140.6
458,2015,144.6
458,2016,145.1
458,2017,140.3
458,2018,143.1
462,1990,33.0
462,1995,34.9
462,2000,34.8
462,2005,47.0
462,2010,76.9
462,2011,70.7
462,2012,64.6
462,2013,60.6
462,2014,58.3
462,2015,61.3
462,2016,68.2
462,2017,64.6
462,2018,64.9
466,1990,12.3
466,1995,10.1
466,2000,11.7
466,2005,17.9
466,2010,15.5
466,2011,18.0
466,2012,21.1
466,2013,21.7
466,2014,24.0
466,2015,27.0
466,2016,31.3
466,2017,32.1
466,2018,32.3
470,2005,149.2
470,2010,148.9
470,2011,153.5
470,2012,150.6
470,2013,143.9
470,2014,136.1
470,2015,130.6
470,2016,124.1
470,2017,116.2
470,2018,116.2
478,1990,470.3
478,2005,522.6
478,2010,389.3
478,2011,346.2
478,2012,30.2
478,2013,31.0
478,2014,38.4
478,2015,42.4
478,2016,42.1
478,2017,42.9
480,1990,44.7
480,1995,66.1
480,2000,69.6
480,2005,103.8
480,2010,100.3
480,2011,103.2
480,2012,111.5
480,2013,120.3
480,2014,114.0
480,2015,116.3
480,2016,113.5
480,2017,125.7
480,2018,111.0
484,1990,37.6
484,1995,39.5
484,2000,28.0
484,2005,31.0
484,2010,43.6
484,2011,44.1
484,2012,45.6
484,2013,48.5
484,2014,49.1
484,2015,52.5
484,2016,54.7
484,2017,54.8
484,2018,54.4
583,1995,-31.0
583,2000,-42.3
583,2005,-24.5
583,2010,-14.7
583,2011,-18.3
583,2012,-19.1
583,2013,-27.2
583,2014,-26.2
583,2015,-32.7
583,2016,-41.2
583,2017,-46.8
498,1995,23.7
498,2000,25.2
498,2005,31.5
498,2010,30.3
498,2011,32.5
498,2012,36.4
498,2013,38.5
498,2014,32.6
498,2015,31.1
498,2016,26.7
498,2017,23.1
498,2018,20.9
496,1995,6.4
496,2000,9.0
496,2005,26.6
496,2010,25.8
496,2011,33.8
496,2012,25.7
496,2013,58.5
496,2014,66.4
496,2015,69.3
496,2016,76.0
496,2017,65.5
496,2018,65.5
499,2005,17.5
499,2010,67.4
499,2011,61.2
504,1990,36.7
504,1995,50.0
504,2000,77.3
504,2005,69.3
504,2010,119.5
504,2011,127.0
504,2012,132.1
504,2013,130.2
504,2014,132.3
504,2015,127.8
