Iso_code,Year,value
204,2015,1714.0
204,2016,1742.0
204,2017,1791.0
204,2018,1863.0
64,1995,1678.0
64,2000,2493.0
64,2005,3397.0
64,2010,5036.0
64,2011,5296.0
64,2012,5725.0
64,2013,5274.0
64,2014,5325.0
64,2015,5731.0
64,2016,6023.0
64,2017,6284.0
64,2018,6388.0
68,1995,2779.0
68,2000,3052.0
68,2005,3272.0
68,2010,3555.0
68,2011,3740.0
68,2012,3705.0
68,2013,3923.0
68,2014,4287.0
68,2015,4514.0
68,2016,4807.0
68,2017,4751.0
68,2018,4901.0
70,1995,1057.0
70,2000,4634.0
70,2005,5655.0
70,2010,6691.0
70,2011,7293.0
70,2012,6805.0
70,2013,7113.0
70,2014,7277.0
70,2015,7579.0
70,2016,7784.0
70,2017,8123.0
70,2018,8433.0
72,1995,7052.0
72,2000,7834.0
72,2005,7906.0
72,2010,10824.0
72,2011,12236.0
72,2012,12776.0
72,2013,13520.0
72,2014,13966.0
72,2015,13609.0
72,2016,13588.0
72,2017,13826.0
72,2018,14177.0
76,1995,7409.0
76,2000,7814.0
76,2005,9796.0
76,2010,10876.0
76,2011,11888.0
76,2012,12484.0
76,2013,11715.0
76,2014,12120.0
76,2015,12689.0
76,2016,10186.0
76,2017,10366.0
76,2018,10432.0
96,1995,53203.0
96,2000,56916.0
96,2005,58788.0
96,2010,59977.0
96,2011,65948.0
96,2012,66291.0
96,2013,65440.0
96,2014,64469.0
96,2015,67488.0
96,2016,65897.0
96,2017,66138.0
96,2018,65913.0
100,1995,6699.0
100,2000,6605.0
100,2005,9992.0
100,2010,11942.0
100,2011,12192.0
100,2012,12428.0
100,2013,12540.0
100,2014,12933.0
100,2015,13206.0
100,2016,14102.0
100,2017,15016.0
100,2018,15622.0
854,1995,706.0
854,2000,815.0
854,2005,921.0
854,2010,1056.0
854,2011,1084.0
854,2012,1149.0
854,2013,1192.0
854,2014,1202.0
854,2015,1209.0
854,2016,1239.0
854,2017,1287.0
854,2018,1336.0
108,1995,727.0
108,2000,643.0
108,2005,601.0
108,2010,670.0
108,2011,843.0
108,2012,859.0
108,2013,879.0
108,2014,886.0
108,2015,827.0
108,2016,796.0
108,2017,774.0
108,2018,763.0
132,1995,1557.0
132,2000,2602.0
132,2005,3310.0
132,2010,4489.0
132,2011,4660.0
132,2012,4704.0
132,2013,4757.0
132,2014,4708.0
132,2015,4813.0
132,2016,4995.0
132,2017,5151.0
132,2018,5523.0
116,1995,920.0
116,2000,1405.0
116,2005,1567.0
116,2010,2056.0
116,2011,2060.0
116,2012,2300.0
116,2013,2420.0
116,2014,2530.0
116,2015,2649.0
116,2016,2830.0
116,2017,2976.0
116,2018,3128.0
120,1995,1819.0
120,2000,1971.0
120,2005,2218.0
120,2010,2347.0
120,2011,2377.0
120,2012,2407.0
120,2013,2460.0
120,2014,2566.0
120,2015,2628.0
120,2016,2672.0
120,2017,2693.0
120,2018,2724.0
124,1995,22372.0
124,2000,26805.0
124,2005,30528.0
124,2010,31599.0
124,2011,32544.0
124,2012,32842.0
124,2013,33473.0
124,2014,33921.0
124,2015,33905.0
124,2016,34274.0
124,2017,35012.0
124,2018,35120.0
140,1995,685.0
140,2000,653.0
140,2005,648.0
140,2010,796.0
140,2011,819.0
140,2012,856.0
140,2013,542.0
140,2014,541.0
140,2015,562.0
140,2016,584.0
140,2017,605.0
140,2018,622.0
148,1995,791.0
148,2000,741.0
148,2005,1147.0
148,2010,1465.0
148,2011,1429.0
148,2012,1510.0
148,2013,1511.0
148,2014,1572.0
148,2015,1599.0
148,2016,1470.0
148,2017,1392.0
148,2018,1377.0
152,1995,6175.0
152,2000,7743.0
152,2005,9421.0
152,2010,11768.0
152,2011,12750.0
152,2012,13586.0
152,2013,14078.0
152,2014,14429.0
152,2015,14733.0
152,2016,14929.0
152,2017,14801.0
152,2018,15212.0
156,1995,1973.0
156,2000,2855.0
156,2005,4383.0
156,2010,7511.0
156,2011,8141.0
156,2012,8796.0
156,2013,9368.0
156,2014,10086.0
156,2015,10658.0
156,2016,11294.0
156,2017,11983.0
156,2018,12665.0
170,1995,5629.0
170,2000,5894.0
170,2005,6366.0
170,2010,8243.0
170,2011,8773.0
170,2012,9095.0
170,2013,9522.0
170,2014,9607.0
170,2015,10254.0
170,2016,10362.0
170,2017,10270.0
170,2018,10235.0
174,1995,1430.0
174,2000,1485.0
174,2005,1562.0
174,2010,1748.0
174,2011,1791.0
174,2012,1801.0
174,2013,1854.0
174,2014,1863.0
174,2015,1847.0
174,2016,1859.0
174,2017,1877.0
174,2018,1812.0
178,1995,3287.0
178,2000,2943.0
178,2005,2460.0
178,2010,3483.0
178,2011,3410.0
178,2012,4065.0
178,2013,4371.0
178,2014,5088.0
178,2015,6539.0
178,2016,5798.0
178,2017,5210.0
178,2018,4989.0
180,1995,600.0
180,2000,483.0
180,2005,497.0
180,2010,547.0
180,2011,556.0
180,2012,568.0
180,2013,571.0
180,2014,608.0
180,2015,640.0
180,2016,679.0
180,2017,673.0
180,2018,684.0
188,1995,4773.0
188,2000,5553.0
188,2005,7576.0
188,2010,8910.0
188,2011,9403.0
188,2012,10044.0
188,2013,10097.0
188,2014,10014.0
188,2015,10429.0
188,2016,10225.0
188,2017,10396.0
188,2018,10565.0
191,1995,8988.0
191,2000,12295.0
191,2005,16223.0
191,2010,16853.0
191,2011,16547.0
191,2012,16287.0
191,2013,16609.0
191,2014,16876.0
191,2015,17677.0
191,2016,17869.0
191,2017,18853.0
191,2018,19442.0
192,1995,1891.0
192,2000,2308.0
192,2005,3074.0
192,2010,4347.0
192,2011,4487.0
192,2012,4582.0
192,2013,4703.0
192,2014,4734.0
192,2015,4921.0
192,2016,4922.0
192,2017,4989.0
192,2018,5035.0
196,1995,15907.0
196,2000,18387.0
196,2005,22665.0
196,2010,26014.0
196,2011,26670.0
196,2012,24593.0
196,2013,23297.0
196,2014,23805.0
196,2015,26213.0
196,2016,26312.0
196,2017,26951.0
196,2018,27792.0
203,1995,13864.0
203,2000,15197.0
203,2005,17835.0
203,2010,18774.0
203,2011,19604.0
203,2012,19840.0
203,2013,19987.0
203,2014,20241.0
203,2015,21420.0
203,2016,22148.0
203,2017,23255.0
203,2018,24114.0
384,1995,1570.0
384,2000,1608.0
384,2005,1596.0
384,2010,1177.0
384,2011,1110.0
384,2012,1222.0
384,2013,1301.0
384,2014,1423.0
384,2015,1522.0
384,2016,1671.0
384,2017,1701.0
384,2018,1790.0
208,1995,27635.0
208,2000,32357.0
208,2005,35323.0
208,2010,36962.0
208,2011,37919.0
208,2012,38064.0
208,2013,38794.0
208,2014,39155.0
208,2015,39378.0
208,2016,40102.0
208,2017,40607.0
208,2018,41027.0
262,1995,1204.0
262,2000,1145.0
262,2005,1350.0
262,2010,1907.0
262,2011,1999.0
262,2012,2070.0
262,2013,2229.0
262,2014,2374.0
262,2015,2575.0
262,2016,2741.0
262,2017,2803.0
262,2018,2900.0
214,1995,3250.0
214,2000,4493.0
214,2005,5360.0
214,2010,7194.0
214,2011,7753.0
214,2012,8030.0
214,2013,8185.0
214,2014,8614.0
214,2015,9554.0
214,2016,10144.0
214,2017,10504.0
214,2018,11175.0
218,1995,4649.0
218,2000,4403.0
218,2005,5305.0
218,2010,6155.0
218,2011,6493.0
218,2012,6881.0
218,2013,7059.0
218,2014,7083.0
218,2015,7242.0
218,2016,7321.0
218,2017,7370.0
218,2018,7319.0
818,1995,2465.0
818,2000,2587.0
818,2005,2911.0
818,2010,3630.0
818,2011,4541.0
818,2012,4609.0
818,2013,4143.0
818,2014,4230.0
818,2015,4383.0
818,2016,4195.0
818,2017,4243.0
818,2018,4365.0
222,1995,3153.0
222,2000,3592.0
222,2005,3822.0
222,2010,4733.0
222,2011,4898.0
222,2012,4891.0
222,2013,5330.0
222,2014,5133.0
222,2015,5140.0
222,2016,5177.0
222,2017,5117.0
222,2018,5234.0
226,1995,1318.0
226,2000,6502.0
226,2005,14636.0
226,2010,15601.0
226,2011,16119.0
226,2012,17362.0
226,2013,16826.0
226,2014,16400.0
226,2015,16918.0
226,2016,15356.0
226,2017,14097.0
226,2018,12783.0
232,1995,1675.0
232,2000,1900.0
232,2005,1788.0
232,2010,1591.0
232,2011,1708.0
232,2012,1289.0
232,2013,1321.0
232,2014,1331.0
232,2015,1338.0
232,2016,1336.0
232,2017,1373.0
232,2018,1404.0
233,1995,8672.0
233,2000,11784.0
233,2005,17473.0
233,2010,16564.0
233,2011,17877.0
233,2012,18788.0
233,2013,19456.0
233,2014,19722.0
233,2015,20402.0
233,2016,21066.0
233,2017,22147.0
233,2018,22999.0
748,1995,4063.0
748,2000,3967.0
748,2005,4537.0
748,2010,5086.0
748,2011,5472.0
748,2012,5753.0
748,2013,6702.0
748,2014,6798.0
748,2015,6883.0
748,2016,7016.0
748,2017,7027.0
748,2018,7029.0
231,1995,418.0
231,2000,466.0
231,2005,498.0
231,2010,784.0
231,2011,849.0
231,2012,898.0
231,2013,966.0
231,2014,1040.0
231,2015,1120.0
231,2016,1199.0
231,2017,1281.0
231,2018,1332.0
242,1995,3354.0
242,2000,3583.0
242,2005,4611.0
242,2010,4933.0
242,2011,5156.0
242,2012,5117.0
242,2013,5421.0
242,2014,5368.0
242,2015,5449.0
242,2016,5449.0
242,2017,5594.0
242,2018,5838.0
246,1995,21034.0
246,2000,27419.0
246,2005,31554.0
246,2010,34074.0
246,2011,33532.0
246,2012,34235.0
246,2013,32779.0
246,2014,32869.0
246,2015,33335.0
246,2016,34119.0
246,2017,34519.0
246,2018,35066.0
250,1995,22557.0
250,2000,25753.0
250,2005,27908.0
250,2010,30509.0
250,2011,31127.0
250,2012,31262.0
250,2013,31443.0
250,2014,31299.0
250,2015,31511.0
250,2016,31763.0
250,2017,32506.0
250,2018,33005.0
266,1995,12225.0
266,2000,10363.0
266,2005,10786.0
266,2010,9639.0
266,2011,9605.0
266,2012,10488.0
266,2013,10899.0
266,2014,11920.0
266,2015,11607.0
266,2016,11584.0
266,2017,11485.0
266,2018,11240.0
270,1995,879.0
270,2000,957.0
270,2005,980.0
270,2010,781.0
270,2011,725.0
270,2012,752.0
270,2013,773.0
270,2014,745.0
270,2015,771.0
270,2016,757.0
270,2017,771.0
270,2018,800.0
268,1995,1379.0
268,2000,2409.0
268,2005,3046.0
268,2010,4287.0
268,2011,4696.0
268,2012,5166.0
268,2013,5480.0
268,2014,5760.0
268,2015,5956.0
268,2016,5953.0
268,2017,6217.0
268,2018,6504.0
276,1995,23450.0
276,2000,26237.0
276,2005,28085.0
276,2010,32532.0
276,2011,34620.0
276,2012,34660.0
276,2013,35228.0
276,2014,35821.0
276,2015,36446.0
276,2016,37188.0
276,2017,37979.0
276,2018,38467.0
288,1995,1645.0
288,2000,1803.0
288,2005,2048.0
288,2010,2513.0
288,2011,2744.0
288,2012,2848.0
288,2013,3062.0
288,2014,3022.0
288,2015,2998.0
288,2016,3014.0
288,2017,3169.0
288,2018,3287.0
300,1995,12938.0
300,2000,15947.0
300,2005,21216.0
300,2010,21332.0
300,2011,19374.0
300,2012,18848.0
300,2013,18219.0
300,2014,19126.0
300,2015,19127.0
300,2016,19223.0
300,2017,19508.0
300,2018,19749.0
320,1995,2961.0
320,2000,3632.0
320,2005,3866.0
320,2010,4138.0
320,2011,3940.0
320,2012,4707.0
320,2013,4522.0
320,2014,4574.0
320,2015,4795.0
320,2016,4736.0
320,2017,4806.0
320,2018,4864.0
324,1995,1112.0
324,2000,1179.0
324,2005,1150.0
324,2010,1290.0
324,2011,1331.0
324,2012,1394.0
324,2013,1430.0
324,2014,1485.0
324,2015,1516.0
324,2016,1662.0
324,2017,1864.0
324,2018,1878.0
624,1995,1205.0
624,2000,1040.0
624,2005,1039.0
624,2010,1157.0
624,2011,1235.0
624,2012,1180.0
624,2013,1159.0
624,2014,1203.0
624,2015,1237.0
624,2016,1283.0
624,2017,1293.0
624,2018,1305.0
328,1995,1838.0
328,2000,2225.0
328,2005,2306.0
328,2010,3286.0
328,2011,3543.0
328,2012,3781.0
328,2013,3974.0
328,2014,4154.0
328,2015,4285.0
328,2016,4462.0
328,2017,4583.0
328,2018,4676.0
332,1995,1288.0
332,2000,1383.0
332,2005,1227.0
332,2010,1241.0
332,2011,1301.0
332,2012,1326.0
332,2013,1362.0
332,2014,1388.0
332,2015,1385.0
332,2016,1388.0
332,2017,1386.0
332,2018,1388.0
340,1995,1742.0
340,2000,1808.0
340,2005,2494.0
340,2010,2835.0
340,2011,2699.0
340,2012,2630.0
340,2013,2787.0
340,2014,2884.0
340,2015,2903.0
340,2016,3015.0
340,2017,3127.0
340,2018,3214.0
344,1995,20908.0
344,2000,23069.0
344,2005,29330.0
344,2010,36818.0
344,2011,37207.0
344,2012,37838.0
344,2013,38849.0
344,2014,41072.0
344,2015,41115.0
344,2016,40384.0
344,2017,42573.0
344,2018,43851.0
348,1995,10828.0
348,2000,12823.0
348,2005,17208.0
348,2010,17023.0
348,2011,17258.0
348,2012,17025.0
348,2013,17778.0
348,2014,18437.0
348,2015,18810.0
348,2016,19436.0
348,2017,19905.0
348,2018,21011.0
352,1995,22545.0
352,2000,27185.0
352,2005,31165.0
352,2010,26613.0
352,2011,28325.0
352,2012,29701.0
352,2013,33579.0
352,2014,33735.0
352,2015,35088.0
352,2016,36950.0
352,2017,38820.0
352,2018,39244.0
356,1995,928.0
356,2000,1147.0
356,2005,1514.0
356,2010,1783.0
356,2011,1780.0
356,2012,1772.0
356,2013,1875.0
356,2014,2008.0
356,2015,2159.0
356,2016,2331.0
356,2017,2493.0
356,2018,2625.0
360,1995,3638.0
360,2000,3201.0
360,2005,3806.0
360,2010,5343.0
360,2011,5663.0
360,2012,5991.0
360,2013,6153.0
360,2014,6300.0
360,2015,6833.0
360,2016,6997.0
360,2017,7353.0
360,2018,7673.0
364,1995,2317.0
364,2000,3280.0
364,2005,5068.0
364,2010,5568.0
364,2011,5487.0
364,2012,4910.0
364,2013,4707.0
364,2014,4712.0
364,2015,4961.0
364,2016,6062.0
364,2017,6165.0
364,2018,5809.0
368,1995,1029.0
368,2000,2166.0
368,2005,2375.0
368,2010,3166.0
368,2011,3232.0
368,2012,3549.0
368,2013,3639.0
368,2014,3563.0
368,2015,3540.0
368,2016,3923.0
368,2017,3754.0
368,2018,3712.0
372,1995,14920.0
372,2000,22984.0
372,2005,28411.0
372,2010,28563.0
372,2011,28836.0
372,2012,28632.0
372,2013,30411.0
372,2014,32817.0
372,2015,36395.0
372,2016,40779.0
372,2017,42534.0
372,2018,44917.0
376,1995,16602.0
376,2000,18719.0
376,2005,20232.0
376,2010,20877.0
376,2011,21685.0
376,2012,21676.0
376,2013,22723.0
376,2014,23452.0
376,2015,23796.0
376,2016,23760.0
376,2017,24032.0
376,2018,24617.0
380,1995,19365.0
380,2000,22536.0
380,2005,24415.0
380,2010,25977.0
380,2011,26241.0
380,2012,25847.0
380,2013,24699.0
380,2014,24694.0
380,2015,24618.0
380,2016,25297.0
380,2017,26009.0
380,2018,26473.0
388,1995,6046.0
388,2000,5533.0
388,2005,5832.0
388,2010,5999.0
388,2011,6103.0
388,2012,6164.0
388,2013,6153.0
388,2014,6151.0
388,2015,6110.0
388,2016,6144.0
388,2017,6274.0
388,2018,6326.0
392,1995,21638.0
392,2000,22743.0
392,2005,24495.0
392,2010,23821.0
392,2011,24200.0
392,2012,24718.0
392,2013,25810.0
392,2014,26380.0
392,2015,26960.0
392,2016,27447.0
392,2017,28389.0
392,2018,28781.0
400,1995,1457.0
400,2000,1711.0
400,2005,2058.0
400,2010,2812.0
400,2011,2770.0
400,2012,2668.0
400,2013,2505.0
400,2014,2471.0
400,2015,2448.0
400,2016,2700.0
400,2017,2713.0
400,2018,2734.0
398,1995,6998.0
398,2000,7090.0
398,2005,10957.0
398,2010,13428.0
398,2011,13878.0
398,2012,14817.0
398,2013,16233.0
398,2014,16182.0
398,2015,17236.0
398,2016,16399.0
398,2017,16382.0
398,2018,16491.0
404,1995,1748.0
404,2000,1737.0
404,2005,1740.0
404,2010,2020.0
404,2011,2101.0
404,2012,2138.0
404,2013,2201.0
404,2014,2265.0
404,2015,2354.0
404,2016,2457.0
404,2017,2520.0
404,2018,2619.0
410,1995,8876.0
410,2000,11344.0
410,2005,14176.0
410,2010,18707.0
410,2011,19392.0
410,2012,20017.0
410,2013,20495.0
410,2014,20921.0
410,2015,21256.0
410,2016,22080.0
410,2017,22725.0
410,2018,23227.0
414,1995,48503.0
414,2000,43795.0
414,2005,53496.0
414,2010,48287.0
414,2011,50616.0
414,2012,52935.0
414,2013,52005.0
414,2014,51641.0
414,2015,50253.0
414,2016,51183.0
414,2017,50194.0
414,2018,49075.0
417,1995,1217.0
417,2000,1421.0
417,2005,1597.0
417,2010,1769.0
417,2011,1780.0
417,2012,1857.0
417,2013,1912.0
417,2014,1991.0
417,2015,2088.0
417,2016,2067.0
417,2017,2121.0
417,2018,2192.0
418,1995,1755.0
418,2000,2076.0
418,2005,2629.0
418,2010,3152.0
418,2011,3321.0
418,2012,3585.0
418,2013,3844.0
418,2014,4118.0
418,2015,4357.0
418,2016,4584.0
418,2017,4769.0
418,2018,5027.0
428,1995,6311.0
428,2000,8466.0
428,2005,13274.0
428,2010,15476.0
428,2011,16366.0
428,2012,17181.0
428,2013,17801.0
428,2014,18143.0
428,2015,18806.0
428,2016,19677.0
428,2017,20632.0
428,2018,21857.0
422,1995,3731.0
422,2000,4031.0
422,2005,3605.0
422,2010,5683.0
422,2011,5563.0
422,2012,5417.0
422,2013,5229.0
422,2014,5003.0
422,2015,4844.0
422,2016,4798.0
422,2017,4861.0
422,2018,4668.0
426,1995,1604.0
426,2000,1676.0
426,2005,1948.0
426,2010,2471.0
426,2011,2466.0
426,2012,2519.0
426,2013,2517.0
426,2014,2528.0
426,2015,2614.0
426,2016,2724.0
426,2017,2633.0
426,2018,2641.0
430,1995,204.0
430,2000,993.0
430,2005,721.0
430,2010,1007.0
430,2011,1082.0
430,2012,1099.0
430,2013,1171.0
430,2014,1153.0
430,2015,1141.0
430,2016,1097.0
430,2017,1095.0
430,2018,1051.0
434,1995,5540.0
434,2000,6192.0
434,2005,7876.0
434,2010,10744.0
434,2011,4564.0
434,2012,9299.0
434,2013,4742.0
434,2014,3909.0
434,2015,3831.0
434,2016,3751.0
434,2017,4580.0
434,2018,4866.0
440,1995,7055.0
440,2000,9531.0
440,2005,14327.0
440,2010,17894.0
440,2011,18937.0
440,2012,20174.0
440,2013,20832.0
440,2014,22066.0
440,2015,22233.0
440,2016,23103.0
440,2017,24432.0
440,2018,25667.0
442,1995,39151.0
442,2000,52078.0
442,2005,59206.0
442,2010,54237.0
442,2011,51063.0
442,2012,50385.0
442,2013,48832.0
442,2014,50995.0
442,2015,49110.0
442,2016,49614.0
442,2017,52288.0
442,2018,53010.0
450,1995,1113.0
450,2000,1182.0
450,2005,1142.0
450,2010,1105.0
450,2011,1087.0
450,2012,1072.0
450,2013,1062.0
450,2014,1065.0
450,2015,1051.0
450,2016,1065.0
450,2017,1094.0
450,2018,1119.0
454,1995,685.0
454,2000,735.0
454,2005,715.0
454,2010,896.0
454,2011,910.0
454,2012,844.0
454,2013,854.0
454,2014,882.0
454,2015,883.0
454,2016,901.0
454,2017,918.0
454,2018,925.0
458,1995,8414.0
458,2000,9020.0
458,2005,10522.0
458,2010,14205.0
458,2011,15104.0
458,2012,15777.0
458,2013,16886.0
458,2014,17813.0
458,2015,18741.0
458,2016,19354.0
458,2017,20259.0
458,2018,20821.0
462,1995,3318.0
462,2000,5338.0
462,2005,4966.0
462,2010,6093.0
462,2011,6495.0
462,2012,6488.0
462,2013,6705.0
462,2014,7026.0
462,2015,6834.0
462,2016,6931.0
462,2017,7137.0
462,2018,7453.0
466,1995,959.0
466,2000,1078.0
466,2005,1259.0
466,2010,1364.0
466,2011,1097.0
466,2012,1048.0
466,2013,1052.0
466,2014,1095.0
466,2015,1210.0
466,2016,1269.0
466,2017,1311.0
466,2018,1311.0
470,1995,8967.0
470,2000,11973.0
470,2005,12689.0
470,2010,15238.0
470,2011,16168.0
470,2012,17056.0
470,2013,19202.0
470,2014,21014.0
470,2015,22672.0
470,2016,22942.0
470,2017,24060.0
470,2018,25026.0
478,1995,1298.0
478,2000,1380.0
478,2005,1556.0
478,2010,1759.0
478,2011,1759.0
478,2012,1802.0
478,2013,1876.0
478,2014,1924.0
478,2015,1930.0
478,2016,1945.0
478,2017,1982.0
478,2018,2018.0
480,1995,4860.0
480,2000,6223.0
480,2005,7460.0
480,2010,9031.0
480,2011,9273.0
480,2012,10217.0
480,2013,11707.0
480,2014,12180.0
480,2015,12838.0
480,2016,12905.0
480,2017,13743.0
480,2018,14261.0
484,1995,6907.0
484,2000,8869.0
484,2005,9460.0
484,2010,10061.0
484,2011,10403.0
484,2012,10704.0
484,2013,10624.0
484,2014,10718.0
484,2015,10937.0
484,2016,11094.0
484,2017,11166.0
484,2018,11253.0
498,1995,2654.0
498,2000,2456.0
498,2005,3712.0
498,2010,4428.0
498,2011,4686.0
498,2012,4808.0
498,2013,5250.0
498,2014,5432.0
498,2015,5312.0
498,2016,5483.0
498,2017,5705.0
498,2018,5885.0
496,1995,3203.0
496,2000,4027.0
496,2005,4904.0
496,2010,5852.0
496,2011,6507.0
496,2012,7636.0
496,2013,7885.0
496,2014,9361.0
496,2015,9357.0
496,2016,9228.0
496,2017,8863.0
496,2018,9666.0
499,2000,7833.0
499,2005,8540.0
499,2010,10661.0
499,2011,11340.0
499,2012,10980.0
499,2013,11468.0
499,2014,12532.0
499,2015,13150.0
499,2016,13178.0
499,2017,13859.0
499,2018,14457.0
504,1995,1448.0
504,2000,1767.0
504,2005,2291.0
504,2010,2803.0
504,2011,2899.0
504,2012,2883.0
504,2013,2990.0
504,2014,2947.0
504,2015,3000.0
504,2016,2942.0
504,2017,2963.0
504,2018,3012.0
508,1995,340.0
508,2000,510.0
508,2005,655.0
508,2010,838.0
508,2011,886.0
508,2012,928.0
508,2013,963.0
508,2014,993.0
508,2015,1014.0
508,2016,1019.0
508,2017,1020.0
508,2018,1031.0
104,1995,639.0
104,2000,894.0
104,2005,1526.0
104,2010,2556.0
104,2011,2673.0
104,2012,2726.0
104,2013,2950.0
104,2014,3125.0
104,2015,3137.0
104,2016,3278.0
104,2017,3414.0
104,2018,3613.0
516,1995,4672.0
516,2000,4942.0
516,2005,5926.0
516,2010,7009.0
516,2011,7352.0
516,2012,7505.0
516,2013,8415.0
516,2014,9044.0
516,2015,9272.0
516,2016,9330.0
516,2017,8983.0
516,2018,8917.0
524,1995,1092.0
524,2000,1076.0
524,2005,1306.0
524,2010,1598.0
524,2011,1642.0
524,2012,1716.0
524,2013,1775.0
524,2014,1882.0
524,2015,1924.0
524,2016,1912.0
524,2017,2030.0
524,2018,2113.0
528,1995,24227.0
528,2000,31823.0
528,2005,34300.0
528,2010,36913.0
528,2011,37970.0
528,2012,37626.0
528,2013,37328.0
528,2014,36931.0
528,2015,37843.0
528,2016,37966.0
528,2017,39688.0
528,2018,40572.0
554,1995,17585.0
554,2000,19967.0
554,2005,23004.0
554,2010,22713.0
554,2011,23242.0
554,2012,23869.0
554,2013,24368.0
554,2014,24957.0
554,2015,25671.0
554,2016,26302.0
554,2017,26398.0
554,2018,26757.0
558,1995,1245.0
558,2000,1701.0
558,2005,2155.0
558,2010,2197.0
558,2011,2314.0
558,2012,2436.0
558,2013,2534.0
558,2014,3987.0
558,2015,4144.0
558,2016,4303.0
558,2017,4476.0
558,2018,4277.0
562,1995,582.0
562,2000,559.0
562,2005,563.0
562,2012,104.0
562,2013,104.0
562,2014,109.0
562,2015,109.0
562,2016,110.0
562,2017,111.0
562,2018,112.0
566,1995,2074.0
566,2000,2066.0
566,2005,2822.0
566,2010,3969.0
566,2011,4103.0
566,2012,4208.0
566,2013,4407.0
